source,page,month,year,unit,column,note
crime-statistics-2019.pdf,10,November,2019,KMP,kidnapping,
crime-statistics-2019.pdf,10,November,2019,KMP,r_smuggling,
crime-statistics-2019.pdf,10,November,2019,RMP,dacoity,
crime-statistics-2019.pdf,10,November,2019,RMP,robbery,
crime-statistics-2019.pdf,10,November,2019,RMP,murder,
crime-statistics-2019.pdf,10,November,2019,RMP,speedy_trial,
crime-statistics-2019.pdf,10,November,2019,RMP,kidnapping,
crime-statistics-2019.pdf,10,November,2019,RMP,burglary,
crime-statistics-2019.pdf,10,November,2019,SMP,burglary,
crime-statistics-2019.pdf,10,November,2019,SMP,r_arms_act,
crime-statistics-2019.pdf,10,November,2019,RPMP,dacoity,
crime-statistics-2019.pdf,10,November,2019,RPMP,robbery,
crime-statistics-2019.pdf,10,November,2019,RPMP,murder,
crime-statistics-2019.pdf,10,November,2019,RPMP,speedy_trial,
crime-statistics-2019.pdf,10,November,2019,RPMP,r_arms_act,
crime-statistics-2019.pdf,10,November,2019,GMP,burglary,
crime-statistics-2019.pdf,10,November,2019,Mymensingh Range,kidnapping,
crime-statistics-2019.pdf,10,November,2019,Chittagong Range,kidnapping,
crime-statistics-2019.pdf,10,November,2019,Chittagong Range,r_explosive_act,
crime-statistics-2019.pdf,10,November,2019,Sylhet Range,kidnapping,
crime-statistics-2019.pdf,10,November,2019,Sylhet Range,burglary,
crime-statistics-2019.pdf,10,November,2019,Khulna Range,dacoity,
crime-statistics-2019.pdf,10,November,2019,Khulna Range,police_assault,
crime-statistics-2019.pdf,10,November,2019,Barishal Range,dacoity,
crime-statistics-2019.pdf,10,November,2019,Barishal Range,robbery,
crime-statistics-2019.pdf,10,November,2019,Barishal Range,speedy_trial,
crime-statistics-2019.pdf,10,November,2019,Rajshahi Range,dacoity,
crime-statistics-2019.pdf,10,November,2019,Rajshahi Range,kidnapping,
crime-statistics-2019.pdf,10,November,2019,Rajshahi Range,burglary,
crime-statistics-2019.pdf,10,November,2019,Rangpur Range,kidnapping,
crime-statistics-2019.pdf,10,November,2019,Railway Range,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,DMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,DMP,robbery,
crime-statistics-2019.pdf,11,December,2019,DMP,murder,
crime-statistics-2019.pdf,11,December,2019,DMP,speedy_trial,
crime-statistics-2019.pdf,11,December,2019,DMP,riot,
crime-statistics-2019.pdf,11,December,2019,DMP,woman_child_repression,
crime-statistics-2019.pdf,11,December,2019,DMP,kidnapping,
crime-statistics-2019.pdf,11,December,2019,DMP,police_assault,
crime-statistics-2019.pdf,11,December,2019,DMP,burglary,
crime-statistics-2019.pdf,11,December,2019,DMP,theft,
crime-statistics-2019.pdf,11,December,2019,DMP,other_cases,
crime-statistics-2019.pdf,11,December,2019,DMP,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,DMP,r_explosive_act,
crime-statistics-2019.pdf,11,December,2019,DMP,r_narcotics,
crime-statistics-2019.pdf,11,December,2019,DMP,r_smuggling,
crime-statistics-2019.pdf,11,December,2019,DMP,total_recovery_cases,
crime-statistics-2019.pdf,11,December,2019,DMP,total_cases,
crime-statistics-2019.pdf,11,December,2019,CMP,woman_child_repression,
crime-statistics-2019.pdf,11,December,2019,CMP,burglary,
crime-statistics-2019.pdf,11,December,2019,CMP,theft,
crime-statistics-2019.pdf,11,December,2019,CMP,other_cases,
crime-statistics-2019.pdf,11,December,2019,CMP,r_arms_act,
